,query_vector
fluminens,0.0
janeiro,0.0
carioca,0.0
mineiro,0.0
ngulo,0.0
belo,0.0
nordestino,0.0
nortista,0.0
sertanejo,0.0
itapetininga,0.0
niteroi,0.0
oriano,0.0
azorean,0.0
azor,0.0
alentejano,0.0
alentejo,0.0
algarvio,0.0
algarv,0.0
minhoto,0.0
braga,0.0
baixo,0.0
estremenho,0.0
coimbra,0.0
madeirens,0.0
madeiran,0.0
madeira,0.0
nortenho,0.0
porto,0.0
transmontano,0.0
douro,0.0
cabo,0.0
verdiano,0.0
damaens,0.0
timorens,0.0
timores,0.0
guineens,0.0
guinean,0.0
macaens,0.0
macanes,0.0
ambicano,0.0
santomens,0.0
dialecto,0.0
dpu,0.0
suebi,0.0
mozarab,0.0
troubadour,0.0
afonso,0.0
estudo,0.0
kristang,0.0
cancioneiro,0.0
geral,0.0
garcia,0.0
resend,0.0
pietra,0.0
pedra,0.0
petram,0.0
feu,0.0
foc,0.0
fogo,0.0
epenthet,0.0
salir,0.0
tener,0.0
catenam,0.0
cadena,0.0
sair,0.0
cadeia,0.0
manum,0.0
ranam,0.0
bonum,0.0
bom,0.0
anem,0.0
anum,0.0
onem,0.0
canem,0.0
germanum,0.0
rationem,0.0
ane,0.0
ano,0.0
mafra,0.0
cynet,0.0
phoenician,0.0
bezerro,0.0
cerveja,0.0
cachorro,0.0
espora,0.0
estaca,0.0
guerra,0.0
stakka,0.0
wirro,0.0
patronym,0.0
ermesind,0.0
esposend,0.0
sind,0.0
sinth,0.0
reth,0.0
iberia,0.0
aldeia,0.0
aldaya,0.0
alfac,0.0
lettuc,0.0
alkhass,0.0
almahazan,0.0
azeit,0.0
azzait,0.0
metic,0.0
alebiqu,0.0
musa,0.0
alibiki,0.0
catana,0.0
cutlass,0.0
katana,0.0
batata,0.0
taino,0.0
abacaxi,0.0
cati,0.0
tucano,0.0
toucan,0.0
tucan,0.0
intermediari,0.0
amerind,0.0
kimbundu,0.0
kifum,0.0
kusula,0.0
ula,0.0
marimbondo,0.0
kubungula,0.0
bungular,0.0
melena,0.0
fiambr,0.0
ham,0.0
presunto,0.0
prae,0.0
exsuctu,0.0
dehydr,0.0
castelhano,0.0
colchet,0.0
batom,0.0
lipstick,0.0
filet,0.0
steak,0.0
paletot,0.0
pasta,0.0
piloto,0.0
barraca,0.0
maccheron,0.0
pilota,0.0
carrozza,0.0
baracca,0.0
bife,0.0
futebol,0.0
estoqu,0.0
folclor,0.0
fala,0.0
mirandes,0.0
sephard,0.0
valverd,0.0
fresno,0.0
elja,0.0
trevejo,0.0
extremadura,0.0
konkani,0.0
xitsonga,0.0
papiamentu,0.0
lanc,0.0
sranan,0.0
tongo,0.0
lica,0.0
sikka,0.0
larantuka,0.0
nippo,0.0
anamiticum,0.0
annamit,0.0
camu,0.0
witek,0.0
lusophon,0.0
elo,0.0
onu,0.0
tornar,0.0
romulo,0.0
pode,0.0
detract,0.0
whatsoev,0.0
hurdl,0.0
caduc,0.0
apophoni,0.0
ada,0.0
iter,0.0
tenho,0.0
tentado,0.0
falar,0.0
ela,0.0
tem,0.0
ouvido,0.0
ouviu,0.0
squartini,0.0
periphras,0.0
grammatic,0.0
eleito,0.0
president,0.0
mudarei,0.0
entend,0.0
melhor,0.0
voltar,0.0
voltarmo,0.0
poesia,0.0
prosa,0.0
medievai,0.0
ema,0.0
tarracha,0.0
ferreira,0.0
ulisseia,0.0
mateu,0.0
andrad,0.0
ernesto,0.0
rei,0.0
neve,0.0
europeu,0.0
nio,0.0
houaiss,0.0
lio,0.0
buarqu,0.0
holanda,0.0
freewar,0.0
lindley,0.0
cintra,0.0
proposta,0.0
galego,0.0
boletim,0.0
filologia,0.0
aulp,0.0
easyportugues,0.0
archipelag,0.0
andaman,0.0
nicobar,0.0
srivijaya,0.0
monopol,0.0
maluku,0.0
turbul,0.0
separat,0.0
bhinneka,0.0
tunggal,0.0
ika,0.0
sectarian,0.0
undermin,0.0
richli,0.0
indu,0.0
neso,0.0
ethnologist,0.0
indunesian,0.0
malayunesian,0.0
logan,0.0
maleisch,0.0
archipel,0.0
nederlandsch,0.0
oost,0.0
insulind,0.0
havelaar,0.0
multatuli,0.0
bastian,0.0
indonesien,0.0
oder,0.0
inseln,0.0
malayichen,0.0
suwardi,0.0
suryaningrat,0.0
hajar,0.0
dewantara,0.0
indonesisch,0.0
borobudur,0.0
austronesian,0.0
melanesian,0.0
vicker,0.0
nutmeg,0.0
ricklef,0.0
sailendra,0.0
mataram,0.0
prambanan,0.0
majapahit,0.0
gajah,0.0
mada,0.0
overlaid,0.0
clove,0.0
cubeb,0.0
tenuou,0.0
quell,0.0
diponegoro,0.0
imam,0.0
bonjol,0.0
pattimura,0.0
schwartz,0.0
reid,0.0
reestablish,0.0
pki,0.0
rg,0.0
embtel,0.0
oct,0.0
adrian,0.0
slater,0.0
hardest,0.0
discont,0.0
seced,0.0
reformasi,0.0
undergon,0.0
mpr,0.0
dpr,0.0
dpd,0.0
harijanti,0.0
lindsey,0.0
insolv,0.0
antipathi,0.0
nam,0.0
oic,0.0
opec,0.0
wto,0.0
terrorist,0.0
kuta,0.0
apprehend,0.0
perpetr,0.0
qaeda,0.0
deadliest,0.0
tni,0.0
gam,0.0
ceasefir,0.0
susilo,0.0
yudhoyono,0.0
desa,0.0
kelurahan,0.0
lurah,0.0
kepala,0.0
acehnes,0.0
sharia,0.0
priorit,0.0
paku,0.0
alam,0.0
elucid,0.0
xiv,0.0
papuan,0.0
kalimantan,0.0
sulawesi,0.0
sebatik,0.0
surabaya,0.0
semarang,0.0
toba,0.0
mahakam,0.0
barito,0.0
semeru,0.0
bromo,0.0
seismic,0.0
volcan,0.0
eurasian,0.0
volcano,0.0
krakatoa,0.0
tambora,0.0
supervolcano,0.0
millimet,0.0
ape,0.0
australasian,0.0
shelf,0.0
nusa,0.0
tenggara,0.0
dune,0.0
coral,0.0
reef,0.0
mudflat,0.0
algal,0.0
wallac,0.0
lombok,0.0
wallacea,0.0
wildfir,0.0
garbag,0.0
plough,0.0
foodstuff,0.0
crumbl,0.0
schwarz,0.0
reschedul,0.0
windfal,0.0
annum,0.0
shrunk,0.0
stagnant,0.0
minangkabau,0.0
madures,0.0
horrend,0.0
transmigrasi,0.0
dayak,0.0
kaken,0.0
bahasa,0.0
masjid,0.0
raya,0.0
confucian,0.0
calvinist,0.0
abangan,0.0
syncret,0.0
magni,0.0
suseno,0.0
gramedia,0.0
utama,0.0
kulit,0.0
batik,0.0
ikat,0.0
songket,0.0
badminton,0.0
sepak,0.0
takraw,0.0
madura,0.0
mock,0.0
caci,0.0
pasola,0.0
sumba,0.0
pencak,0.0
silat,0.0
gambl,0.0
ayam,0.0
noodl,0.0
sate,0.0
kerang,0.0
shellfish,0.0
kebab,0.0
pindang,0.0
perkedel,0.0
fritter,0.0
teh,0.0
chili,0.0
infus,0.0
flavor,0.0
keroncong,0.0
dangdut,0.0
muhammad,0.0
yamin,0.0
hamka,0.0
proletarian,0.0
pramoedya,0.0
ananta,0.0
toer,0.0
regener,0.0
array,0.0
swan,0.0
amag,0.0
stockholm,0.0
transnat,0.0
oresund,0.0
resund,0.0
mastercard,0.0
liveabl,0.0
lifestyl,0.0
monocl,0.0
succes,0.0
chef,0.0
heyday,0.0
glitter,0.0
sumptuou,0.0
cobbl,0.0
havn,0.0
olog,0.0
graver,0.0
teori,0.0
benhavn,0.0
mulden,0.0
archeologist,0.0
videnskab,0.0
dk,0.0
absalon,0.0
hafn,0.0
kopenhagen,0.0
hafnium,0.0
hafnia,0.0
hevesi,0.0
erlandsen,0.0
withstood,0.0
swede,0.0
telescop,0.0
expeditionari,0.0
rampart,0.0
ern,0.0
overdu,0.0
sanit,0.0
frederiksberg,0.0
coppenhagen,0.0
rrebro,0.0
lland,0.0
landskrona,0.0
lolland,0.0
falster,0.0
bornholm,0.0
scania,0.0
indr,0.0
sterbro,0.0
vesterbro,0.0
amagerbro,0.0
nordhavnen,0.0
habour,0.0
valbi,0.0
kongen,0.0
enghav,0.0
sydhavnen,0.0
christianshavn,0.0
christiania,0.0
freetown,0.0
sundbyvest,0.0
sundbi,0.0
ster,0.0
restad,0.0
brygg,0.0
ryparken,0.0
bispebjerg,0.0
vigerslev,0.0
vestamag,0.0
bro,0.0
brolagt,0.0
cobbleston,0.0
conurb,0.0
gentoft,0.0
landsdel,0.0
rnbi,0.0
marit,0.0
fingerplanen,0.0
klampenborg,0.0
skovshov,0.0
charlottenlund,0.0
hellerup,0.0
ordrup,0.0
gersborg,0.0
rd,0.0
vanged,0.0
lyngbi,0.0
ulrikkenborg,0.0
brede,0.0
virum,0.0
sorgenfri,0.0
lundtoft,0.0
rudersd,0.0
holt,0.0
rum,0.0
skodsborg,0.0
bistrup,0.0
rsholm,0.0
rungst,0.0
smidstrup,0.0
fredensborg,0.0
kokked,0.0
gladsax,0.0
budding,0.0
borg,0.0
farum,0.0
hareskovbi,0.0
herlev,0.0
hjortespr,0.0
ballerup,0.0
skovlund,0.0
gerup,0.0
jonstrup,0.0
egebjerg,0.0
eged,0.0
rumnedr,0.0
lstykk,0.0
bourgeoi,0.0
glostrup,0.0
albertslund,0.0
taastrup,0.0
dovr,0.0
islev,0.0
hvissing,0.0
ejbi,0.0
ndbi,0.0
ndbyvest,0.0
nord,0.0
hedehusen,0.0
hvidovr,0.0
friheden,0.0
strand,0.0
greve,0.0
hundig,0.0
karlslund,0.0
jersi,0.0
lbi,0.0
inadequ,0.0
copehagen,0.0
ritt,0.0
bjerregaard,0.0
bourough,0.0
dane,0.0
blevet,0.0
til,0.0
kastrup,0.0
nytorv,0.0
rn,0.0
gefion,0.0
fountian,0.0
middelalderbyen,0.0
frederiksstaden,0.0
amalienborg,0.0
slotsholmen,0.0
christiansborg,0.0
saviour,0.0
nikolaj,0.0
rosenborg,0.0
twine,0.0
sourround,0.0
hadid,0.0
liebeskind,0.0
riba,0.0
sampens,0.0
kilen,0.0
tietgenkollegiet,0.0
playhous,0.0
bjark,0.0
ingel,0.0
highris,0.0
ultimo,0.0
carlsberg,0.0
premis,0.0
maze,0.0
sustan,0.0
nordhavn,0.0
christianh,0.0
havneholmen,0.0
expon,0.0
stre,0.0
sunbath,0.0
picknick,0.0
ballplay,0.0
jacobsen,0.0
lledparken,0.0
carniv,0.0
kastellet,0.0
presserv,0.0
heron,0.0
waterfowl,0.0
medit,0.0
assisten,0.0
burrial,0.0
andersen,0.0
vestr,0.0
kirkegaard,0.0
hedg,0.0
overgrown,0.0
approx,0.0
strandpark,0.0
waterfront,0.0
roskild,0.0
omegn,0.0
statistikbanken,0.0
stevn,0.0
kommun,0.0
statistisk,0.0
kontor,0.0
nr,0.0
isolin,0.0
kommunalreformen,0.0
netnew,0.0
cozi,0.0
wordwid,0.0
newyorktim,0.0
nationalmuseet,0.0
staten,0.0
kunst,0.0
nold,0.0
glyptotek,0.0
tycoon,0.0
philantropist,0.0
rodin,0.0
glypto,0.0
glyphein,0.0
theke,0.0
monet,0.0
renoir,0.0
loiusiana,0.0
schultz,0.0
frederik,0.0
thorvaldsen,0.0
oeuvr,0.0
bertel,0.0
cisternern,0.0
grotto,0.0
cistern,0.0
stalactit,0.0
ordrupgaard,0.0
notth,0.0
zaha,0.0
gaugin,0.0
walt,0.0
tivoli,0.0
histtroc,0.0
operaen,0.0
larsen,0.0
supplementari,0.0
gound,0.0
bournonvil,0.0
thad,0.0
jone,0.0
boon,0.0
erni,0.0
wilkin,0.0
kenni,0.0
thigpen,0.0
rockwel,0.0
wray,0.0
aquar,0.0
rhythmic,0.0
stroll,0.0
jbro,0.0
plad,0.0
impromptu,0.0
magician,0.0
juggler,0.0
amerikakaj,0.0
parken,0.0
bk,0.0
hik,0.0
frem,0.0
fremad,0.0
skjold,0.0
hornet,0.0
cobra,0.0
handbal,0.0
fif,0.0
ajax,0.0
ydun,0.0
csr,0.0
nanok,0.0
scrum,0.0
froggi,0.0
rugbyklubben,0.0
unfavour,0.0
outgam,0.0
rivalri,0.0
roller,0.0
coaster,0.0
dyrehavsbakken,0.0
symposium,0.0
helt,0.0
clau,0.0
attand,0.0
manifesto,0.0
michelin,0.0
noma,0.0
nordisk,0.0
madhu,0.0
tripadvisor,0.0
gourmet,0.0
timesonlin,0.0
eateri,0.0
lunch,0.0
pastri,0.0
bakeri,0.0
synonum,0.0
microbreweri,0.0
nyest,0.0
artikl,0.0
bryggeriforeningen,0.0
bryghu,0.0
brewpub,0.0
premiss,0.0
ingridi,0.0
byen,0.0
odens,0.0
newspapt,0.0
politiken,0.0
berlingsk,0.0
tidend,0.0
tabloid,0.0
ekstra,0.0
bladet,0.0
egmont,0.0
gyldend,0.0
filmbyen,0.0
suburg,0.0
campani,0.0
zentropa,0.0
lar,0.0
trier,0.0
dogma,0.0
catwalk,0.0
cph,0.0
exhibitor,0.0
fresh,0.0
silhouett,0.0
incompar,0.0
buyer,0.0
whitsun,0.0
zeitgeist,0.0
upfront,0.0
middelgrunden,0.0
arn,0.0
regional,0.0
regnskab,0.0
nyt,0.0
statistik,0.0
medicon,0.0
biotech,0.0
lundbeck,0.0
maersk,0.0
nenefici,0.0
foreigh,0.0
eiu,0.0
iaru,0.0
app,0.0
qs,0.0
theacadem,0.0
placesd,0.0
dtu,0.0
teknisk,0.0
universitet,0.0
planck,0.0
eth,0.0
zurich,0.0
cb,0.0
equi,0.0
biotechnolog,0.0
strongest,0.0
sartoriu,0.0
stedim,0.0
strup,0.0
kanal,0.0
greenway,0.0
kroner,0.0
gehl,0.0
cyclist,0.0
asr,0.0
rgern,0.0
skytrax,0.0
rreport,0.0
frederiksbergth,0.0
tog,0.0
elsinor,0.0
valid,0.0
punch,0.0
klippekort,0.0
folketinget,0.0
margreth,0.0
rsen,0.0
mermaid,0.0
nyhavn,0.0
eduard,0.0
spelterini,0.0
balloon,0.0
slot,0.0
kbh,0.0
marmorkirch,0.0
amalienborga,0.0
copenhagu,0.0
gammel,0.0
stroget,0.0
amagergad,0.0
torv,0.0
zeehaven,0.0
gammeltorv,0.0
gebaued,0.0
canel,0.0
stuart,0.0
eca,0.0
grist,0.0
greenest,0.0
champinion,0.0
forb,0.0
mercer,0.0
morten,0.0
nfl,0.0
kicker,0.0
niel,0.0
bohr,0.0
aag,0.0
choreograph,0.0
christensen,0.0
supermodel,0.0
tove,0.0
ditlevsen,0.0
dreyer,0.0
gu,0.0
hansen,0.0
poker,0.0
iben,0.0
hjejl,0.0
lauridsen,0.0
topmodel,0.0
kierkegaard,0.0
lomborg,0.0
environmentalist,0.0
lauritz,0.0
melchior,0.0
mikkelsen,0.0
pedersen,0.0
ulrich,0.0
drummer,0.0
songwrit,0.0
utzon,0.0
laudrup,0.0
primera,0.0
getaf,0.0
schmeichel,0.0
campech,0.0
netborg,0.0
kommunefakta,0.0
kmd,0.0
kommunedata,0.0
forslag,0.0
kommuneplan,0.0
eurovis,0.0
krak,0.0
searchabl,0.0
notorieti,0.0
krasner,0.0
crash,0.0
stella,0.0
mcclure,0.0
leroy,0.0
tingley,0.0
mccoy,0.0
scotch,0.0
surveyor,0.0
chico,0.0
fleetingli,0.0
wpa,0.0
peggi,0.0
muralist,0.0
alfaro,0.0
siqueiro,0.0
canvas,0.0
alkyd,0.0
harden,0.0
bast,0.0
syring,0.0
easel,0.0
dripper,0.0
sandpaint,0.0
viscou,0.0
graviti,0.0
absorpt,0.0
uncontrol,0.0
spatter,0.0
micolich,0.0
jona,0.0
fractal,0.0
namuth,0.0
rocket,0.0
unprim,0.0
preconceiv,0.0
oldsmobil,0.0
metzger,0.0
girlfriend,0.0
kligman,0.0
boulder,0.0
stoni,0.0
ornett,0.0
coleman,0.0
whitlam,0.0
centerpiec,0.0
marcia,0.0
wainscott,0.0
locker,0.0
geometr,0.0
splatter,0.0
microscop,0.0
patent,0.0
improb,0.0
undisclos,0.0
geffen,0.0
teri,0.0
horton,0.0
truck,0.0
thrift,0.0
artnew,0.0
rosenberg,0.0
greenberg,0.0
formalist,0.0
cockcroft,0.0
satirist,0.0
astonish,0.0
brainless,0.0
giotto,0.0
joke,0.0
lavend,0.0
stenograph,0.0
figg,0.0
mobi,0.0
dick,0.0
ohara,0.0
frieder,0.0
burda,0.0
shimmer,0.0
fathom,0.0
lucif,0.0
orlean,0.0
summertim,0.0
albright,0.0
dalla,0.0
herskov,0.0
marika,0.0
timeless,0.0
karmel,0.0
pepe,0.0
kirk,0.0
varnedo,0.0
connor,0.0
oclc,0.0
naifeh,0.0
gregori,0.0
saga,0.0
clarkson,0.0
potter,0.0
footag,0.0
nga,0.0
smarthistori,0.0
harley,0.0
hahn,0.0
pilkington,0.0
cach,0.0
moca,0.0
haut,0.0
watteau,0.0
limog,0.0
vienn,0.0
porcelain,0.0
courtauld,0.0
gleyr,0.0
sisley,0.0
bazil,0.0
spi,0.0
raoul,0.0
rigault,0.0
ry,0.0
vollard,0.0
jule,0.0
coeur,0.0
durand,0.0
ruel,0.0
oir,0.0
orsay,0.0
wagner,0.0
palermo,0.0
convalesc,0.0
pneumonia,0.0
moulin,0.0
huet,0.0
postag,0.0
valadon,0.0
bather,0.0
bougiv,0.0
jubile,0.0
phillip,0.0
richbourg,0.0
token,0.0
alin,0.0
victorin,0.0
charigot,0.0
jeuner,0.0
canoti,0.0
luncheon,0.0
renard,0.0
rheumatoid,0.0
arthriti,0.0
collett,0.0
cagn,0.0
mer,0.0
ankylosi,0.0
wrap,0.0
irrit,0.0
guino,0.0
satur,0.0
luminos,0.0
corot,0.0
gustav,0.0
dega,0.0
boucher,0.0
diana,0.0
solidli,0.0
contriv,0.0
heighten,0.0
lise,0.0
plein,0.0
galett,0.0
bal,0.0
butt,0.0
terrac,0.0
sparkl,0.0
baigneus,0.0
abundantli,0.0
ambrois,0.0
watercolor,0.0
emboss,0.0
unnumb,0.0
pencil,0.0
argenteuil,0.0
wadsworth,0.0
athenaeum,0.0
mme,0.0
charpenti,0.0
dejeun,0.0
dans,0.0
campagn,0.0
lhote,0.0
merion,0.0
hoop,0.0
braid,0.0
morisot,0.0
famil,0.0
huntress,0.0
nue,0.0
couch,0.0
assis,0.0
essuy,0.0
muse,0.0
orangeri,0.0
mademoisel,0.0
lacaux,0.0
promenad,0.0
loge,0.0
fournais,0.0
rower,0.0
jeann,0.0
samari,0.0
cirqu,0.0
francisca,0.0
angelina,0.0
wartenberg,0.0
elisabeth,0.0
cahen,0.0
seashor,0.0
daisi,0.0
seller,0.0
chrysanthemum,0.0
nanni,0.0
boonen,0.0
crab,0.0
clam,0.0
bowl,0.0
johor,0.0
riau,0.0
laut,0.0
churchil,0.0
revert,0.0
sabah,0.0
sarawak,0.0
pap,0.0
singapura,0.0
singa,0.0
sang,0.0
nila,0.0
auspici,0.0
temasek,0.0
tumasek,0.0
artefact,0.0
ablaz,0.0
stamford,0.0
raffl,0.0
hussein,0.0
shah,0.0
farquhar,0.0
oversaw,0.0
cooli,0.0
bumboat,0.0
farer,0.0
kampong,0.0
glam,0.0
canning,0.0
woolner,0.0
bastion,0.0
tomoyuki,0.0
yamashita,0.0
repossess,0.0
syonan,0.0
yusof,0.0
ishak,0.0
yang,0.0
pertuan,0.0
negara,0.0
kuan,0.0
yew,0.0
kuala,0.0
lumpur,0.0
sworn,0.0
fledgl,0.0
dearth,0.0
goh,0.0
chok,0.0
tong,0.0
sar,0.0
islamiyah,0.0
hsien,0.0
loong,0.0
istana,0.0
singaporean,0.0
worthington,0.0
mauzi,0.0
analyst,0.0
sdp,0.0
sda,0.0
illiber,0.0
procedur,0.0
flaw,0.0
rig,0.0
criticis,0.0
gerrymand,0.0
libel,0.0
seow,0.0
solicitor,0.0
jeyaretnam,0.0
chee,0.0
disharmoni,0.0
multiraci,0.0
blogger,0.0
offenc,0.0
traffick,0.0
fpda,0.0
counterbal,0.0
dhl,0.0
causeway,0.0
tua,0.0
jurong,0.0
pulau,0.0
tekong,0.0
ubin,0.0
sentosa,0.0
bukit,0.0
timah,0.0
undevelop,0.0
orchid,0.0
reclam,0.0
hottest,0.0
wetter,0.0
haze,0.0
bushfir,0.0
daylight,0.0
catchment,0.0
recycl,0.0
desalin,0.0
newat,0.0
relianc,0.0
entrepot,0.0
wafer,0.0
erc,0.0
revitalis,0.0
gst,0.0
taxabl,0.0
legalis,0.0
civic,0.0
flyer,0.0
helix,0.0
infocomm,0.0
ida,0.0
wireless,0.0
singtel,0.0
icel,0.0
qmax,0.0
wi,0.0
fi,0.0
ringgit,0.0
bruneian,0.0
rss,0.0
intrepid,0.0
changi,0.0
mindef,0.0
hean,0.0
desmond,0.0
kuek,0.0
bak,0.0
chye,0.0
whichev,0.0
exempt,0.0
reservist,0.0
servicemen,0.0
deterr,0.0
aggressor,0.0
gurkha,0.0
hijack,0.0
sof,0.0
foil,0.0
rsaf,0.0
chinook,0.0
saf,0.0
mariamman,0.0
macao,0.0
bonu,0.0
cathedralsingapor,0.0
taoism,0.0
sikhism,0.0
preschool,0.0
curricular,0.0
dichotomi,0.0
tuition,0.0
nanyang,0.0
cohort,0.0
ngee,0.0
psle,0.0
skip,0.0
diploma,0.0
ite,0.0
schoolhous,0.0
insead,0.0
essec,0.0
tisch,0.0
edb,0.0
warwick,0.0
flexsi,0.0
modular,0.0
classroom,0.0
indoor,0.0
inclement,0.0
majulah,0.0
singlish,0.0
intermarriag,0.0
fisherfolk,0.0
peranakan,0.0
diffus,0.0
kopi,0.0
tiam,0.0
halal,0.0
hainanes,0.0
satay,0.0
squid,0.0
stingray,0.0
barbecu,0.0
sambal,0.0
esplanad,0.0
baysinc,0.0
biennal,0.0
turnov,0.0
mediacorp,0.0
safra,0.0
sph,0.0
unionwork,0.0
amen,0.0
kayak,0.0
scuba,0.0
hantu,0.0
kallang,0.0
athlet,0.0
golfer,0.0
sportsmen,0.0
fandi,0.0
peng,0.0
siong,0.0
jiawei,0.0
slinger,0.0
nbl,0.0
mci,0.0
moot,0.0
coss,0.0
uob,0.0
oub,0.0
jama,0.0
fullerton,0.0
lau,0.0
shophous,0.0
gazet,0.0
postmodern,0.0
taller,0.0
barrag,0.0
psa,0.0
containeris,0.0
teu,0.0
transship,0.0
refuel,0.0
keppel,0.0
stopov,0.0
kangaroo,0.0
cebu,0.0
sia,0.0
keretapi,0.0
tanjong,0.0
pagar,0.0
euno,0.0
lrt,0.0
contactless,0.0
quota,0.0
toe,0.0
nois,0.0
fat,0.0
transvers,0.0
tenor,0.0
correctli,0.0
bottl,0.0
tonic,0.0
notat,0.0
gaspar,0.0
blogspot,0.0
warren,0.0
moor,0.0
abalon,0.0
tremolo,0.0
flamenco,0.0
modul,0.0
amplifi,0.0
nylon,0.0
fret,0.0
soundboard,0.0
incurv,0.0
kasha,0.0
tanbur,0.0
setar,0.0
sitar,0.0
guitarra,0.0
gitarr,0.0
qitara,0.0
cithara,0.0
kithara,0.0
rev,0.0
harp,0.0
sihtar,0.0
carolingian,0.0
psalter,0.0
oud,0.0
summerfield,0.0
blaydon,0.0
tyne,0.0
ashley,0.0
lut,0.0
gunther,0.0
gunnar,0.0
soundhol,0.0
vihuela,0.0
reshap,0.0
vinaccia,0.0
mandolin,0.0
gaetano,0.0
tyler,0.0
jurado,0.0
panormo,0.0
strut,0.0
vermeer,0.0
quieter,0.0
pickup,0.0
unamplifi,0.0
gracil,0.0
delic,0.0
sanz,0.0
cutout,0.0
cake,0.0
arpeggio,0.0
mariachi,0.0
requinto,0.0
guitarron,0.0
bandola,0.0
deleuz,0.0
guattari,0.0
tipl,0.0
niibori,0.0
sopranino,0.0
yepe,0.0
unison,0.0
cittern,0.0
archtop,0.0
loar,0.0
gibson,0.0
flatwound,0.0
bariton,0.0
tricon,0.0
resophon,0.0
dobro,0.0
banjo,0.0
amplif,0.0
biscuit,0.0
hardwood,0.0
terz,0.0
dixieland,0.0
kingston,0.0
ukulel,0.0
warrant,0.0
pikasso,0.0
sympitar,0.0
battent,0.0
calabria,0.0
fender,0.0
stratocast,0.0
whammi,0.0
electromagnet,0.0
transmitt,0.0
vacuum,0.0
coil,0.0
humbuck,0.0
fretboard,0.0
lend,0.0
off,0.0
slur,0.0
swell,0.0
ibanez,0.0
steve,0.0
mcguinn,0.0
byrd,0.0
rickenback,0.0
chime,0.0
fretless,0.0
piezoelectr,0.0
transduc,0.0
flip,0.0
headstock,0.0
peghead,0.0
truss,0.0
neckjoint,0.0
pickguard,0.0
symmetr,0.0
steinberg,0.0
corian,0.0
graphit,0.0
stainless,0.0
groov,0.0
endpoint,0.0
slippag,0.0
buzz,0.0
embed,0.0
crosswis,0.0
hpl,0.0
halv,0.0
subtract,0.0
gaug,0.0
jumbo,0.0
scallop,0.0
scoop,0.0
flatter,0.0
recrown,0.0
hex,0.0
bolt,0.0
straighter,0.0
clockwis,0.0
straighten,0.0
anto,0.0
bengkayang,0.0
onstag,0.0
parallelogram,0.0
inlaid,0.0
fretwork,0.0
mimick,0.0
filler,0.0
trussrod,0.0
mileston,0.0
kramer,0.0
travi,0.0
veleno,0.0
modulu,0.0
threeguitar,0.0
mortis,0.0
tenon,0.0
dovetail,0.0
polym,0.0
utilis,0.0
phosphor,0.0
fluorocarbon,0.0
monofila,0.0
cedar,0.0
tonewood,0.0
hauser,0.0
ramirez,0.0
fleta,0.0
mahogani,0.0
dalbergia,0.0
dreadnought,0.0
basswood,0.0
alder,0.0
flame,0.0
polyurethan,0.0
nitrocellulos,0.0
polycarbon,0.0
suscept,0.0
hertz,0.0
twangier,0.0
piezo,0.0
electro,0.0
hexaphon,0.0
discret,0.0
variax,0.0
midi,0.0
decay,0.0
potentiomet,0.0
capacitor,0.0
preamplif,0.0
kerf,0.0
endgrain,0.0
screwdriv,0.0
flatten,0.0
scratchplat,0.0
plectrum,0.0
sissi,0.0
stompbox,0.0
digitech,0.0
misnam,0.0
vibrolux,0.0
amp,0.0
bigsbi,0.0
bender,0.0
evoc,0.0
computer,0.0
transpos,0.0
eadgb,0.0
dadgb,0.0
powerchord,0.0
eddi,0.0
halen,0.0
tuna,0.0
detun,0.0
dgcfad,0.0
triad,0.0
eadgcf,0.0
scordatura,0.0
capo,0.0
capotasto,0.0
semiton,0.0
cheater,0.0
hillbilli,0.0
crutch,0.0
blade,0.0
chrome,0.0
elmor,0.0
cooder,0.0
bonni,0.0
raitt,0.0
hayn,0.0
duan,0.0
allman,0.0
muddi,0.0
rori,0.0
gallagh,0.0
picksa,0.0
covet,0.0
gibbon,0.0
sixpenc,0.0
jeff,0.0
guitjo,0.0
tablatur,0.0
bloomingdal,0.0
allguitarist,0.0
beneath,0.0
bradley,0.0
peer,0.0
colossu,0.0
federalist,0.0
quasi,0.0
quinci,0.0
braintre,0.0
deacon,0.0
barton,0.0
somerset,0.0
susanna,0.0
boylston,0.0
ferl,0.0
brooklin,0.0
msn,0.0
worcest,0.0
oti,0.0
writ,0.0
abigail,0.0
weymouth,0.0
stillborn,0.0
inborn,0.0
restraint,0.0
pointless,0.0
johna,0.0
republish,0.0
puritan,0.0
englishmen,0.0
deserv,0.0
consent,0.0
succinct,0.0
forthright,0.0
assent,0.0
counsel,0.0
preston,0.0
chinard,0.0
manslaught,0.0
misgiv,0.0
hutchinson,0.0
workabl,0.0
novanglu,0.0
escal,0.0
lexington,0.0
congressmen,0.0
pamphlet,0.0
nefari,0.0
folli,0.0
frailti,0.0
livingston,0.0
ablest,0.0
lipscomb,0.0
bergh,0.0
xxiv,0.0
plenipotentiari,0.0
comt,0.0
vergenn,0.0
lauren,0.0
fisheri,0.0
joan,0.0
capellen,0.0
hagu,0.0
guilder,0.0
nicolaa,0.0
staphorst,0.0
wilhelm,0.0
willink,0.0
amiti,0.0
avow,0.0
majesti,0.0
turgot,0.0
vicious,0.0
experienti,0.0
possessor,0.0
underplay,0.0
unimport,0.0
wizj,0.0
